Temp , Ave_energy , Ave_energy^2 , C_v
3.045,-0.715,1.525,0.10933695713719493
3.04,-0.795,1.715,0.11718479484072025
3.035,-0.94,1.73,0.09188788679030203
3.03,-0.92,1.88,0.11258155518522148
3.025,-0.89,1.76,0.10577419575165632
3.02,-0.825,1.765,0.11889555282663043
3.015,-0.74,1.74,0.13117387083378024
3.01,-0.86,1.65,0.1004845421132217
3.005,-0.83,1.61,0.10200414727533981
3.0,-0.905,1.775,0.10621944444444442
2.995,-0.795,1.665,0.11515854192156655
2.99,-0.9,1.75,0.10514423776020401
2.985,-0.875,1.885,0.1256281407035176
2.98,-0.765,1.475,0.10019537408224857
2.975,-0.89,1.86,0.12065814561118565
2.97,-0.845,1.845,0.12821537484837145
2.965,-0.765,1.635,0.11941168608470379
2.96,-0.86,1.69,0.10847333820306793
2.955,-0.735,1.595,0.1207938593854232
2.95,-0.865,1.765,0.11683711577133006
2.945,-0.77,1.55,0.11035365400191978
2.94,-0.93,1.93,0.12322411957980467
2.935,-0.88,1.87,0.12718497601351253
2.93,-0.975,1.845,0.10418001374506398
2.925,-0.865,1.915,0.13637519175980714
2.92,-0.74,1.61,0.12460123850628638
2.915,-0.78,1.89,0.15082571074674375
2.91,-0.96,2.02,0.1297103246300823
2.905,-0.99,1.88,0.10663554142806783
2.9,-0.94,1.92,0.12323424494649228
2.895,-0.865,1.795,0.12489820755814471
2.89,-0.95,1.97,0.12781216699991615
2.885,-0.935,1.745,0.10461990394348344
2.88,-0.8,1.72,0.13020833333333331
2.875,-0.855,1.815,0.13114253308128546
2.87,-0.785,1.605,0.12004212749942329
2.865,-0.91,1.98,0.14033484705889518
2.86,-0.915,1.865,0.12565100982933153
2.855,-0.735,1.745,0.14780656420511532
2.85,-0.91,1.98,0.1418159433671899
2.845,-0.82,1.71,0.12819332779426798
2.84,-0.865,1.735,0.12234365701249755
2.835,-0.895,1.765,0.11993878484178305
2.83,-0.84,1.77,0.1329021463621721
2.825,-0.955,1.965,0.13194142062808364
2.82,-0.77,1.65,0.13292842412353503
2.815,-0.8,1.79,0.14512460209042521
2.81,-0.92,1.9,0.13343296057547396
2.805,-0.76,1.68,0.14011140025609983
2.8,-0.855,1.835,0.14081313775510207
2.795,-0.775,1.755,0.14776898435424873
2.79,-0.83,1.6,0.11704628666127107
2.785,-0.945,2.065,0.1511012122520943
2.78,-0.85,1.85,0.14589048185911707
2.775,-0.945,1.925,0.13401184968752541
2.77,-0.88,1.72,0.12323893182499447
2.765,-1.025,2.045,0.1300648443963389
2.76,-0.905,1.785,0.1268083123293426
2.755,-0.935,1.815,0.1239488670985932
2.75,-0.915,1.765,0.12268099173553716
2.745,-0.91,1.95,0.14889134408976742
2.74,-0.91,2.02,0.1587591240875912
2.735,-0.85,1.8,0.1440464691904321
2.73,-0.93,1.87,0.1348602557393766
2.725,-1.155,2.265,0.1253732850770137
2.72,-0.95,1.89,0.13347480536332176
2.715,-1.12,2.12,0.11742959955773971
2.71,-0.99,2.11,0.1538513909124331
2.705,-0.93,2.04,0.16059805727054371
2.7,-0.865,1.625,0.12027091906721533
2.695,-1.0,2.0,0.13768367863252573
2.69,-0.81,1.76,0.1525545528668758
2.685,-1.06,2.02,0.1243406884928685
2.68,-1.115,2.285,0.14504552795722878
2.675,-0.86,1.83,0.15238361428945768
2.67,-1.03,1.99,0.13032866220595044
2.665,-1.0,2.11,0.15628905026241774
2.66,-1.11,2.14,0.12831420656905418
2.655,-0.925,1.945,0.15454264951535857
2.65,-1.145,2.235,0.13157351370594514
2.645,-1.0,1.89,0.12721509714444987
2.64,-1.115,2.145,0.12938690886134066
2.635,-1.115,2.315,0.15436270609118963
2.63,-0.975,2.045,0.15821755410660848
2.625,-1.05,2.07,0.14040816326530606
2.62,-1.045,1.965,0.12717426140667795
2.615,-0.855,1.915,0.17314069074942695
2.61,-0.98,1.94,0.14380293888815493
2.605,-0.92,2.04,0.17589089341698563
2.6,-1.08,2.05,0.13071005917159756
2.595,-1.015,2.055,0.15217867471534485
2.59,-1.105,2.255,0.15413828058615703
2.585,-0.93,1.81,0.14143492624088533
2.58,-0.895,2.005,0.18087479718766897
2.575,-1.05,2.06,0.14440569327929115
2.57,-1.005,1.995,0.14912792018047213
2.565,-0.985,2.175,0.18311807241734399
2.56,-1.135,2.385,0.16735458374023435
2.555,-1.03,2.2,0.17449381704267372
2.55,-0.815,1.645,0.15083044982698968
2.545,-0.795,1.665,0.15948294162829388
2.54,-1.065,2.175,0.16132044764089526
2.535,-1.11,2.32,0.1692906799870841
2.53,-1.07,2.22,0.16796075551875525
2.525,-1.11,2.25,0.15965493579060874
2.52,-1.1,2.22,0.15904509952128998
2.515,-1.015,2.055,0.16201399950199405
2.51,-1.025,2.225,0.18640577133696296
2.505,-1.055,2.155,0.16605113127039334
2.5,-1.035,2.325,0.2006040000000001
2.495,-1.155,2.155,0.13188300448592571
2.49,-1.175,2.295,0.14747746004096698
2.485,-1.11,2.12,0.14378423458254558
2.48,-1.15,2.39,0.17356594693028105
2.475,-1.26,2.46,0.14241812059993875
2.47,-1.05,2.21,0.18153059384680945
2.465,-1.11,2.23,0.16423025809610406
2.46,-1.1,2.15,0.15533082160089887
2.455,-1.19,2.16,0.12342739577154568
2.45,-1.08,2.21,0.17386089129529356
2.445,-1.22,2.34,0.14245507504568813
2.44,-1.195,2.315,0.14898128863208812
2.435,-1.125,2.255,0.1668641348574223
2.43,-1.16,2.22,0.14808040779691445
2.425,-1.245,2.595,0.17769794877245193
2.42,-1.25,2.32,0.12934567310976025
2.415,-1.075,2.315,0.19878776967623846
2.41,-1.175,2.425,0.17981353626831484
2.405,-1.245,2.385,0.14435881587648733
2.4,-1.145,2.305,0.1725651041666667
2.395,-1.3,2.6,0.15864644941401054
2.39,-1.325,2.725,0.16970553736804328
2.385,-1.25,2.42,0.15075001428389348
2.38,-1.175,2.415,0.18260980862933404
2.375,-1.175,2.455,0.19047091412742376
2.37,-1.295,2.675,0.17767362780181237
2.365,-1.295,2.595,0.16412266626141453
2.36,-1.215,2.455,0.17573524130996843
2.355,-1.035,2.325,0.22606731848486086
2.35,-1.385,2.745,0.14971027614305116
2.345,-1.305,2.775,0.19493910284095817
2.34,-1.235,2.495,0.17710844473664986
2.335,-1.36,2.82,0.177982383338912
2.33,-1.26,2.63,0.19200943100812315
2.325,-1.19,2.49,0.19866342929818478
2.32,-1.3,2.53,0.15606420927467296
2.315,-1.08,2.2,0.19286370697255667
2.31,-1.21,2.64,0.22036693465264895
2.305,-1.27,2.48,0.1632026952630563
2.3,-1.35,2.67,0.1602079395085066
2.295,-1.255,2.455,0.1670724934854117
2.29,-1.22,2.48,0.18908869014702237
2.285,-1.405,2.835,0.16489904189151008
2.28,-1.325,2.595,0.16146795167743927
2.275,-1.27,2.6,0.19072092742422414
2.27,-1.305,2.595,0.1731015544644764
2.265,-1.225,2.525,0.199674478214893
2.26,-1.24,2.52,0.19234082543660427
2.255,-1.47,2.81,0.1276493232579978
2.25,-1.32,2.6,0.16940246913580245
2.245,-1.34,2.72,0.1834117886320008
2.24,-1.39,2.68,0.14905532525510212
2.235,-1.27,2.49,0.17558768624035961
2.23,-1.37,2.81,0.18763699249934643
2.225,-1.215,2.615,0.23002651180406514
2.22,-1.465,2.985,0.1701921516110704
2.215,-1.415,2.935,0.19012071399089933
2.21,-1.44,2.89,0.16715464466329524
2.205,-1.555,3.025,0.12483995865920068
2.2,-1.545,3.155,0.15867252066115697
2.195,-1.385,2.825,0.1882047104363303
2.19,-1.465,2.885,0.15403661308146194
2.185,-1.43,2.86,0.1707292806685902
2.18,-1.495,3.035,0.16833073815335406
2.175,-1.335,2.725,0.1992918483287093
2.17,-1.435,2.785,0.1541283526938351
2.165,-1.59,3.1,0.1220124913994954
2.16,-1.505,3.065,0.1714624056927298
2.155,-1.26,2.58,0.21369394006276884
2.15,-1.455,3.055,0.20291508923742557
2.145,-1.365,2.575,0.1546992246292946
2.14,-1.485,2.955,0.16372063062276174
2.135,-1.42,2.84,0.1806843672701545
2.13,-1.645,3.235,0.11659392977583811
2.125,-1.41,2.96,0.21523044982698966
2.12,-1.61,3.09,0.1107823068707724
2.115,-1.54,3.16,0.1762486796438811
2.11,-1.415,2.845,0.18929830866332742
2.105,-1.535,3.075,0.162214160380499
2.1,-1.465,2.965,0.18566326530612234
2.095,-1.42,2.87,0.1944851077403296
2.09,-1.61,3.28,0.15748265836404837
2.085,-1.665,3.185,0.09495137702787408
2.08,-1.505,2.905,0.1479232156065089
2.075,-1.59,3.23,0.16301930614022345
2.07,-1.545,3.155,0.17922822002847205
2.065,-1.53,3.06,0.16863556683805384
2.06,-1.56,3.15,0.16881892732585532
2.055,-1.545,3.155,0.1818542395557686
2.05,-1.53,3.09,0.17825104104699582
2.045,-1.56,3.15,0.17130457135000382
2.04,-1.72,3.45,0.11812764321414851
2.035,-1.575,3.275,0.19182126061732938
2.03,-1.67,3.33,0.13130626804824194
2.025,-1.555,3.175,0.1845999085505259
2.02,-1.65,3.28,0.1366287618860896
2.015,-1.665,3.325,0.13614393291012197
2.01,-1.715,3.375,0.10736739189624017
2.005,-1.595,3.185,0.15944552583628213
2.0,-1.54,2.98,0.1521
1.995,-1.54,3.11,0.18552647282366314
1.99,-1.555,3.145,0.18357490972450194
1.985,-1.74,3.39,0.09197444308383407
1.98,-1.575,3.205,0.18477068666462615
1.975,-1.61,3.28,0.1763563531485337
1.97,-1.69,3.34,0.12468757247030333
1.965,-1.605,3.345,0.19915311850513767
1.96,-1.715,3.445,0.13113676593086204
1.955,-1.61,3.3,0.1852159522766072
1.95,-1.6,3.31,0.19723865877712024
1.945,-1.8,3.58,0.08987516603776075
1.94,-1.69,3.51,0.17374322457221816
1.935,-1.75,3.5,0.11684661044675465
1.93,-1.625,3.275,0.17030658541168892
1.925,-1.775,3.565,0.11182324169337157
1.92,-1.62,3.22,0.16156684027777773
1.915,-1.7,3.35,0.12543544505723
1.91,-1.735,3.485,0.13014308818288964
1.905,-1.615,3.235,0.1727116787566908
1.9,-1.78,3.55,0.10570637119113564
1.895,-1.61,3.47,0.24447058987336484
1.89,-1.665,3.465,0.1939405391786344
1.885,-1.645,3.355,0.18264393614251848
1.88,-1.82,3.71,0.11249434133091887
1.875,-1.74,3.46,0.12299377777777774
1.87,-1.81,3.6,0.09262489633675541
1.865,-1.695,3.485,0.17594462692896515
1.86,-1.705,3.525,0.1786261417504912
1.855,-1.755,3.545,0.1351268880638764
1.85,-1.77,3.58,0.13063550036523
1.845,-1.785,3.575,0.114210383296245
1.84,-1.785,3.675,0.1443687972589792
1.835,-1.775,3.595,0.1319706880294606
1.83,-1.765,3.645,0.1581937352563529
1.825,-1.615,3.405,0.2392268718333645
1.82,-1.755,3.495,0.1252792537133198
1.815,-1.81,3.72,0.13475096570513556
1.81,-1.745,3.545,0.1526128628552241
1.805,-1.735,3.585,0.17641822883495367
1.8,-1.865,3.675,0.06073302469135794
1.795,-1.79,3.68,0.1477021438381143
1.79,-1.8,3.74,0.15605006085952372
1.785,-1.845,3.705,0.09446131393733971
1.78,-1.81,3.66,0.12116525691200611
1.775,-1.86,3.72,0.08265026780400707
1.77,-1.67,3.46,0.21421047591688214
1.765,-1.9,3.75,0.04494057411583437
1.76,-1.8,3.64,0.1291322314049587
1.755,-1.77,3.59,0.1484078862996241
1.75,-1.785,3.615,0.1400081632653062
1.745,-1.84,3.67,0.0933982479618393
1.74,-1.91,3.85,0.06668648434403493
1.735,-1.88,3.67,0.04504646662624893
1.73,-1.825,3.615,0.09501653914263768
1.725,-1.84,3.72,0.11237975215290907
1.72,-1.775,3.545,0.13330685505678752
1.715,-1.885,3.755,0.06860236806092698
1.71,-1.895,3.805,0.07317636195752539
1.705,-1.795,3.685,0.1592607562714459
1.7,-1.895,3.745,0.053278546712802764
1.695,-1.925,3.805,0.034588978515675904
1.69,-1.91,3.85,0.07069080214278219
1.685,-1.865,3.745,0.0939604997842721
1.68,-1.84,3.7,0.11139455782312925
1.675,-1.94,3.85,0.03079527734462027
1.67,-1.81,3.76,0.1735092688873749
1.665,-1.81,3.76,0.174552931309688
1.66,-1.91,3.82,0.06238205835389751
1.655,-1.9,3.78,0.06206588110732831
1.65,-1.85,3.66,0.08723599632690536
1.645,-1.885,3.705,0.0560878040668509
1.64,-1.9,3.76,0.05577037477691847
1.635,-1.89,3.76,0.07028963143768292
1.63,-1.94,3.82,0.02122774662200309
1.625,-1.88,3.72,0.07028639053254455
1.62,-1.835,3.595,0.08679126657521728
1.615,-1.85,3.83,0.1562365210056647
1.61,-1.915,3.765,0.03772038115813431
1.605,-1.925,3.845,0.054104676779146085
1.6,-1.885,3.815,0.10225585937500004
1.595,-1.895,3.785,0.0762472853057655
1.59,-1.835,3.775,0.16129702147858072
1.585,-1.92,3.82,0.05317995004428343
1.58,-1.905,3.815,0.07449727607755166
1.575,-1.9,3.79,0.07256235827664405
1.57,-1.945,3.865,0.03325692725871228
1.565,-1.875,3.805,0.11814961875695379
1.56,-1.92,3.88,0.07955292570677185
1.555,-1.895,3.875,0.11744088667404178
1.55,-1.89,3.72,0.061560874089490264
1.545,-1.915,3.815,0.061907604654329054
1.54,-1.915,3.835,0.07074337999662667
1.535,-1.885,3.835,0.11958747572918552
1.53,-1.87,3.71,0.09103336323636183
1.525,-1.885,3.805,0.10826122010212323
1.52,-1.885,3.695,0.06136383310249308
1.515,-1.965,3.905,0.01907220425012784
1.51,-1.93,3.88,0.06802333230998642
1.505,-1.865,3.755,0.12219511925916923
1.5,-1.88,3.73,0.08693333333333343
1.495,-1.905,3.735,0.04741557700696857
1.49,-1.93,3.8,0.03382730507634789
1.485,-1.93,3.86,0.06126358988311849
1.48,-1.915,3.865,0.09029172753834917
1.475,-1.85,3.62,0.09077851192186143
1.47,-1.875,3.785,0.12465870702022312
1.465,-1.905,3.795,0.07733345758249949
1.46,-1.935,3.895,0.07073325201726396
1.455,-1.905,3.785,0.07367650358403902
1.45,-1.965,3.895,0.016064209274672957
1.445,-1.945,3.865,0.039259587409154535
1.44,-1.9,3.76,0.07233796296296292
1.435,-1.9,3.76,0.07284293848413839
1.43,-1.965,3.895,0.0165167000831336
1.425,-1.92,3.83,0.0707171437365344
1.42,-1.905,3.825,0.09719053759174781
1.415,-1.95,3.91,0.05369026957509789
1.41,-1.98,3.94,0.009858659021176028
1.405,-1.9,3.8,0.09625004749179973
1.4,-1.96,3.88,0.019591836734693988
1.395,-1.91,3.83,0.09347259156485666
1.39,-1.93,3.85,0.06474820143884905
1.385,-1.905,3.865,0.12301737283165441
1.38,-1.9,3.77,0.08401596303297636
1.375,-1.895,3.765,0.0920198347107438
1.37,-1.915,3.835,0.08938941872236121
1.365,-1.895,3.835,0.13094231775550447
1.36,-1.93,3.88,0.08385596885813149
1.355,-1.955,3.925,0.0560858376111433
1.35,-1.895,3.845,0.13935528120713306
1.345,-1.95,3.88,0.042840756761238864
1.34,-1.93,3.85,0.06967030519046569
1.335,-1.895,3.815,0.1256715622326024
1.33,-1.975,3.925,0.013779750127197461
1.325,-1.975,3.925,0.013883944464221911
1.32,-1.995,3.985,0.00285525711662047
1.315,-1.96,3.91,0.03955529211062787
1.31,-1.95,3.85,0.027679039683002334
1.305,-1.955,3.925,0.06046593561456783
1.3,-1.985,3.955,0.008742603550295715
1.295,-1.925,3.775,0.04136789851075537
1.29,-1.965,3.895,0.020296256234601216
1.285,-1.945,3.895,0.06781329013308283
1.28,-1.98,3.94,0.011962890625000038
1.275,-1.98,3.94,0.01205690119184933
1.27,-1.905,3.755,0.07810465620931238
1.265,-1.975,3.925,0.01523223296723873
1.26,-1.96,3.88,0.02418745275888146
1.255,-1.945,3.845,0.03934858176854329
1.25,-1.955,3.925,0.06590399999999962
1.245,-1.975,3.925,0.01572555281366403
1.24,-1.93,3.85,0.08136056191467236
1.235,-1.945,3.865,0.05374616859807563
1.23,-1.975,3.925,0.016111441602220628
1.225,-1.98,3.95,0.019725114535610353
1.22,-1.975,3.925,0.01637664606288605
1.215,-1.94,3.82,0.03820555809581872
1.21,-1.91,3.82,0.11741001297725562
1.205,-1.955,3.865,0.029596597854719964
1.2,-1.955,3.905,0.057621527777777334
1.195,-1.98,3.94,0.013725249908089885
1.19,-1.91,3.79,0.10020478779747202
1.185,-1.97,3.91,0.020723174704908486
1.18,-1.95,3.85,0.03411376041367447
1.175,-1.925,3.835,0.09370755998189194
1.17,-1.97,3.92,0.028563079845131067
1.165,-1.945,3.875,0.06776695094770557
1.16,-1.97,3.91,0.02162604042806193
1.155,-1.97,3.91,0.02181368415134658
1.15,-1.975,3.925,0.018431001890358862
1.145,-1.96,3.88,0.029290059304742634
1.14,-1.95,3.87,0.05193905817174542
1.135,-1.96,3.91,0.05309631469657898
1.13,-1.97,3.91,0.022789568486177563
1.125,-1.945,3.845,0.04896790123456781
1.12,-1.94,3.85,0.06887755102040836
1.115,-1.96,3.88,0.03088740976090427
1.11,-1.925,3.795,0.07253875497118702
1.105,-1.965,3.895,0.02766118629839675
1.1,-1.955,3.865,0.035516528925619635
1.095,-1.96,3.89,0.040366130814620586
1.09,-1.965,3.905,0.036844541705243386
1.085,-1.995,3.985,0.004226040051816354
1.08,-1.97,3.91,0.024948559670781995
1.075,-1.985,3.955,0.012785289345592005
1.07,-1.975,3.925,0.021290069001659178
1.065,-1.975,3.925,0.02149044501752262
1.06,-1.995,3.985,0.004427732289070404
1.055,-1.995,3.985,0.004469800768176373
1.05,-1.99,3.97,0.008979591836734711
1.045,-1.985,3.955,0.013529910029532076
1.04,-1.955,3.895,0.06746948964497
1.035,-1.965,3.925,0.05953464491586707
1.03,-1.98,3.94,0.018474879819021645
1.025,-1.96,3.89,0.04606781677572916
1.02,-1.96,3.88,0.03690888119953884
1.015,-1.945,3.835,0.05045014438593479
1.01,-1.97,3.91,0.02852661503774152
1.005,-1.95,3.85,0.04702853889755237
1.0,-1.975,3.925,0.02437499999999959
0.995,-1.97,3.92,0.039493952172924826
0.99,-1.99,3.97,0.010101010101010123
0.985,-1.94,3.82,0.05813084593779794
0.98,-1.98,3.94,0.020408163265306187
0.975,-1.98,3.94,0.020618014464168378
0.97,-1.97,3.91,0.030927835051546528
0.965,-1.96,3.88,0.04123600633574079
0.96,-1.975,3.925,0.026448567708332895
0.955,-1.975,3.925,0.02672624105698812
0.95,-1.98,3.94,0.02171745152354577
0.945,-1.985,3.955,0.016544889560762315
0.94,-1.975,3.925,0.027586011770031223
0.935,-1.965,3.895,0.038634218879578915
0.93,-1.97,3.92,0.04520753844375062
0.925,-1.965,3.895,0.039474068663257714
0.92,-1.965,3.895,0.039904300567107615
